File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD13Q1_006__250m_16_days_NDVI_doy2009193_aid0001,_250m_16_days_NDVI,aid0001,2009-07-12,76503.0,0.1555,0.9378,"(0.1555,0.9378)",0.5472513,0.1499983,0.0224995,0.6708,0.9378,0.5463,0.1555,0.4294
MOD13Q1_006__250m_16_days_NDVI_doy2009209_aid0001,_250m_16_days_NDVI,aid0001,2009-07-28,76503.0,0.1394,0.8752,"(0.1394,0.8752)",0.522032,0.150134,0.0225402,0.6398,0.8752,0.5226,0.1394,0.4102
MOD13Q1_006__250m_16_days_NDVI_doy2009225_aid0001,_250m_16_days_NDVI,aid0001,2009-08-13,76503.0,0.1349,0.8818,"(0.1349,0.8818)",0.4963674,0.1435636,0.0206105,0.6025,0.8818,0.4933,0.1349,0.3922
MOD13Q1_006__250m_16_days_NDVI_doy2009241_aid0001,_250m_16_days_NDVI,aid0001,2009-08-29,76491.0,0.119,0.8882,"(0.119,0.8882)",0.4947971,0.140005,0.0196014,0.5946,0.8882,0.4919,0.119,0.392
MOD13Q1_006__250m_16_days_NDVI_doy2009257_aid0001,_250m_16_days_NDVI,aid0001,2009-09-14,76499.0,0.0854,0.9975,"(0.0854,0.9975)",0.5041544,0.1266953,0.0160517,0.5943,0.8669,0.5029,0.1653,0.4119
MOD13Q1_006__250m_16_days_NDVI_doy2009273_aid0001,_250m_16_days_NDVI,aid0001,2009-09-30,76476.0,0.0268,0.9961,"(0.0268,0.9961)",0.531624,0.1249823,0.0156206,0.6237,0.8934,0.5367,0.1704,0.4422
MOD13Q1_006__250m_16_days_NDVI_doy2009289_aid0001,_250m_16_days_NDVI,aid0001,2009-10-16,75897.0,0.0076,0.9947,"(0.0076,0.9947)",0.5029485,0.1972231,0.0388969,0.6558,0.9947,0.5201,0.0076,0.3625
MOD13Q1_006__250m_16_days_NDVI_doy2009305_aid0001,_250m_16_days_NDVI,aid0001,2009-11-01,76394.0,0.0144,0.9977,"(0.0144,0.9977)",0.6269656,0.1457086,0.021231,0.7459,0.9977,0.6408,0.1927,0.5246
MOD13Q1_006__250m_16_days_NDVI_doy2009321_aid0001,_250m_16_days_NDVI,aid0001,2009-11-17,76454.0,0.0549,0.9883,"(0.0549,0.9883)",0.6206627,0.1483011,0.0219932,0.7458,0.9883,0.6298,0.1444,0.5049
MOD13Q1_006__250m_16_days_NDVI_doy2009337_aid0001,_250m_16_days_NDVI,aid0001,2009-12-03,76169.0,-0.001,0.9936,"(-0.001,0.9936)",0.6087149,0.1612475,0.0260008,0.7341,0.9936,0.6252,0.1915,0.517
MOD13Q1_006__250m_16_days_NDVI_doy2009353_aid0001,_250m_16_days_NDVI,aid0001,2009-12-19,76503.0,0.0159,0.9993,"(0.0159,0.9993)",0.5855486,0.1599217,0.0255749,0.7145,0.9993,0.5828,0.1076,0.4717
MOD13Q1_006__250m_16_days_NDVI_doy2010001_aid0001,_250m_16_days_NDVI,aid0001,2010-01-01,76027.0,0.0115,0.9964,"(0.0115,0.9964)",0.6298391,0.1731021,0.0299643,0.7698,0.9964,0.6453,0.1676,0.5289
MOD13Q1_006__250m_16_days_NDVI_doy2010017_aid0001,_250m_16_days_NDVI,aid0001,2010-01-17,74735.0,-0.0088,0.9992,"(-0.0088,0.9992)",0.4458512,0.2448379,0.0599456,0.63325,0.9992,0.4598,-0.0088,0.2289
MOD13Q1_006__250m_16_days_NDVI_doy2010033_aid0001,_250m_16_days_NDVI,aid0001,2010-02-02,76495.0,0.127,0.991,"(0.127,0.991)",0.6338194,0.1304062,0.0170058,0.7513,0.991,0.6373,0.1861,0.5249
MOD13Q1_006__250m_16_days_NDVI_doy2010049_aid0001,_250m_16_days_NDVI,aid0001,2010-02-18,75531.0,-0.0371,0.9993,"(-0.0371,0.9993)",0.5038965,0.2120427,0.0449621,0.6657,0.9993,0.5238,-0.0371,0.3472
MOD13Q1_006__250m_16_days_NDVI_doy2010065_aid0001,_250m_16_days_NDVI,aid0001,2010-03-06,75777.0,0.0116,0.9992,"(0.0116,0.9992)",0.5452731,0.1868729,0.0349215,0.6859,0.9992,0.5555,0.0742,0.4412
MOD13Q1_006__250m_16_days_NDVI_doy2010081_aid0001,_250m_16_days_NDVI,aid0001,2010-03-22,76137.0,-0.0318,0.9975,"(-0.0318,0.9975)",0.6324298,0.1565913,0.0245208,0.758,0.9975,0.6368,0.2153,0.5409
MOD13Q1_006__250m_16_days_NDVI_doy2010097_aid0001,_250m_16_days_NDVI,aid0001,2010-04-07,76379.0,0.0417,0.9948,"(0.0417,0.9948)",0.6334909,0.1525235,0.0232634,0.7677,0.9948,0.639,0.1497,0.5203
MOD13Q1_006__250m_16_days_NDVI_doy2010113_aid0001,_250m_16_days_NDVI,aid0001,2010-04-23,76489.0,0.1904,0.9444,"(0.1904,0.9444)",0.6412465,0.1281873,0.016432,0.7531,0.9444,0.6451,0.2261,0.5395
MOD13Q1_006__250m_16_days_NDVI_doy2010129_aid0001,_250m_16_days_NDVI,aid0001,2010-05-09,76495.0,0.1629,0.9897,"(0.1629,0.9897)",0.6201397,0.1452695,0.0211032,0.7496,0.9897,0.6254,0.1629,0.5046
MOD13Q1_006__250m_16_days_NDVI_doy2010145_aid0001,_250m_16_days_NDVI,aid0001,2010-05-25,76501.0,0.1765,0.9514,"(0.1765,0.9514)",0.6167699,0.1357778,0.0184356,0.7336,0.9514,0.6204,0.1863,0.5126
MOD13Q1_006__250m_16_days_NDVI_doy2010161_aid0001,_250m_16_days_NDVI,aid0001,2010-06-10,76503.0,0.1799,0.8839,"(0.1799,0.8839)",0.6033843,0.1377422,0.0189729,0.7203,0.8839,0.6059,0.1799,0.4983
MOD13Q1_006__250m_16_days_NDVI_doy2010177_aid0001,_250m_16_days_NDVI,aid0001,2010-06-26,76503.0,0.1481,0.8864,"(0.1481,0.8864)",0.5496621,0.1423536,0.0202645,0.6619,0.8864,0.5497,0.1481,0.441
MOD13Q1_006__250m_16_days_NDVI_doy2010193_aid0001,_250m_16_days_NDVI,aid0001,2010-07-12,76503.0,0.145,0.8751,"(0.145,0.8751)",0.524672,0.138632,0.0192188,0.6282,0.8751,0.5231,0.145,0.4208
MOD13Q1_006__250m_16_days_NDVI_doy2010209_aid0001,_250m_16_days_NDVI,aid0001,2010-07-28,76503.0,0.126,0.8669,"(0.126,0.8669)",0.4876226,0.1384003,0.0191546,0.5843,0.8669,0.4859,0.126,0.3893
MOD13Q1_006__250m_16_days_NDVI_doy2010225_aid0001,_250m_16_days_NDVI,aid0001,2010-08-13,76503.0,0.1279,0.877,"(0.1279,0.877)",0.4660633,0.1369976,0.0187683,0.5584,0.8434,0.4633,0.1279,0.3682
MOD13Q1_006__250m_16_days_NDVI_doy2010241_aid0001,_250m_16_days_NDVI,aid0001,2010-08-29,76501.0,0.1298,0.8894,"(0.1298,0.8894)",0.4507344,0.1312276,0.0172207,0.5374,0.8077,0.4499,0.1298,0.3571
MOD13Q1_006__250m_16_days_NDVI_doy2010257_aid0001,_250m_16_days_NDVI,aid0001,2010-09-14,76503.0,0.1379,0.8369,"(0.1379,0.8369)",0.4343559,0.1263455,0.0159632,0.51735,0.7763,0.4321,0.1379,0.3447
MOD13Q1_006__250m_16_days_NDVI_doy2010273_aid0001,_250m_16_days_NDVI,aid0001,2010-09-30,76503.0,0.1631,0.9067,"(0.1631,0.9067)",0.452423,0.1265243,0.0160084,0.5424,0.8164,0.4513,0.1631,0.3591
MOD13Q1_006__250m_16_days_NDVI_doy2010289_aid0001,_250m_16_days_NDVI,aid0001,2010-10-16,76417.0,0.0223,0.9986,"(0.0223,0.9986)",0.4770543,0.1506098,0.0226833,0.5875,0.9241,0.473,0.0223,0.3613
MOD13Q1_006__250m_16_days_NDVI_doy2010305_aid0001,_250m_16_days_NDVI,aid0001,2010-11-01,75657.0,-0.0053,0.9979,"(-0.0053,0.9979)",0.475516,0.2000328,0.0400131,0.6253,0.9979,0.4875,-0.0053,0.3423
MOD13Q1_006__250m_16_days_NDVI_doy2010321_aid0001,_250m_16_days_NDVI,aid0001,2010-11-17,75764.0,-0.0513,0.9994,"(-0.0513,0.9994)",0.5167328,0.1911892,0.0365533,0.665,0.9994,0.5236,0.0084,0.3951
MOD13Q1_006__250m_16_days_NDVI_doy2010337_aid0001,_250m_16_days_NDVI,aid0001,2010-12-03,75971.0,-0.0122,0.9982,"(-0.0122,0.9982)",0.47269,0.1982184,0.0392905,0.622,0.9982,0.4699,-0.0122,0.3438
MOD13Q1_006__250m_16_days_NDVI_doy2010353_aid0001,_250m_16_days_NDVI,aid0001,2010-12-19,76502.0,0.0526,0.9962,"(0.0526,0.9962)",0.6247755,0.1457874,0.021254,0.7535,0.9962,0.6267,0.1278,0.5029
MOD13Q1_006__250m_16_days_NDVI_doy2011001_aid0001,_250m_16_days_NDVI,aid0001,2011-01-01,76069.0,0.0179,0.9982,"(0.0179,0.9982)",0.5911482,0.1721259,0.0296273,0.7312,0.9982,0.6002,0.0837,0.4722
MOD13Q1_006__250m_16_days_NDVI_doy2011017_aid0001,_250m_16_days_NDVI,aid0001,2011-01-17,75721.0,-0.0243,0.9976,"(-0.0243,0.9976)",0.5200612,0.1993662,0.0397469,0.6728,0.9976,0.5311,-0.0243,0.3811
MOD13Q1_006__250m_16_days_NDVI_doy2011033_aid0001,_250m_16_days_NDVI,aid0001,2011-02-02,76463.0,-0.005,0.9935,"(-0.005,0.9935)",0.5634931,0.1785644,0.0318852,0.71,0.9935,0.565,0.0214,0.4344
MOD13Q1_006__250m_16_days_NDVI_doy2011049_aid0001,_250m_16_days_NDVI,aid0001,2011-02-18,75253.0,0.019,0.9993,"(0.019,0.9993)",0.4899398,0.2028702,0.0411563,0.6361,0.9993,0.4866,0.019,0.3436
MOD13Q1_006__250m_16_days_NDVI_doy2011065_aid0001,_250m_16_days_NDVI,aid0001,2011-03-06,75256.0,0.0227,0.9991,"(0.0227,0.9991)",0.5667507,0.2031969,0.041289,0.7303,0.9991,0.5812,0.0227,0.4301
MOD13Q1_006__250m_16_days_NDVI_doy2011081_aid0001,_250m_16_days_NDVI,aid0001,2011-03-22,74833.0,-0.0015,0.9993,"(-0.0015,0.9993)",0.5066542,0.21698,0.0470803,0.6693,0.9993,0.5167,-0.0015,0.3515
MOD13Q1_006__250m_16_days_NDVI_doy2011097_aid0001,_250m_16_days_NDVI,aid0001,2011-04-07,76248.0,0.0433,0.9984,"(0.0433,0.9984)",0.6469437,0.1502098,0.022563,0.777,0.9984,0.654,0.1789,0.5375
MOD13Q1_006__250m_16_days_NDVI_doy2011113_aid0001,_250m_16_days_NDVI,aid0001,2011-04-23,76444.0,0.0245,0.9985,"(0.0245,0.9985)",0.6642053,0.1151081,0.0132499,0.763,0.9985,0.6663,0.2966,0.5762
MOD13Q1_006__250m_16_days_NDVI_doy2011129_aid0001,_250m_16_days_NDVI,aid0001,2011-05-09,76503.0,0.218,0.881,"(0.218,0.881)",0.6409276,0.1282547,0.0164493,0.758,0.881,0.642,0.218,0.5327
MOD13Q1_006__250m_16_days_NDVI_doy2011145_aid0001,_250m_16_days_NDVI,aid0001,2011-05-25,76503.0,0.2072,0.8766,"(0.2072,0.8766)",0.6082776,0.1389783,0.019315,0.7332,0.8766,0.6085,0.2072,0.4899
MOD13Q1_006__250m_16_days_NDVI_doy2011161_aid0001,_250m_16_days_NDVI,aid0001,2011-06-10,76490.0,0.1669,0.9256,"(0.1669,0.9256)",0.580155,0.1424085,0.0202802,0.7019,0.9256,0.5794,0.1669,0.4625
MOD13Q1_006__250m_16_days_NDVI_doy2011177_aid0001,_250m_16_days_NDVI,aid0001,2011-06-26,76499.0,0.166,0.9457,"(0.166,0.9457)",0.5487757,0.1397339,0.0195256,0.6621,0.9457,0.5475,0.166,0.4365
MOD13Q1_006__250m_16_days_NDVI_doy2011193_aid0001,_250m_16_days_NDVI,aid0001,2011-07-12,76503.0,0.1575,0.8871,"(0.1575,0.8871)",0.5382194,0.1391123,0.0193522,0.6468,0.8871,0.536,0.1575,0.4289
MOD13Q1_006__250m_16_days_NDVI_doy2011209_aid0001,_250m_16_days_NDVI,aid0001,2011-07-28,76503.0,0.1663,0.8861,"(0.1663,0.8861)",0.5194317,0.1357681,0.018433,0.6199,0.8861,0.5141,0.1663,0.4138
MOD13Q1_006__250m_16_days_NDVI_doy2011225_aid0001,_250m_16_days_NDVI,aid0001,2011-08-13,76487.0,0.1595,0.9595,"(0.1595,0.9595)",0.4937706,0.13379,0.0178998,0.5867,0.8768,0.488,0.1595,0.3929
MOD13Q1_006__250m_16_days_NDVI_doy2011241_aid0001,_250m_16_days_NDVI,aid0001,2011-08-29,76503.0,0.1417,0.8663,"(0.1417,0.8663)",0.4690031,0.1294053,0.0167457,0.5545,0.8202,0.4635,0.1417,0.37725
MOD13Q1_006__250m_16_days_NDVI_doy2011257_aid0001,_250m_16_days_NDVI,aid0001,2011-09-14,76503.0,0.1321,0.8523,"(0.1321,0.8523)",0.4528873,0.1276549,0.0162958,0.5365,0.7946,0.4487,0.1321,0.3644
MOD13Q1_006__250m_16_days_NDVI_doy2011273_aid0001,_250m_16_days_NDVI,aid0001,2011-09-30,76307.0,-0.0005,0.9986,"(-0.0005,0.9986)",0.4749289,0.1447026,0.0209388,0.575,0.8684,0.4878,0.0828,0.3781
MOD13Q1_006__250m_16_days_NDVI_doy2011289_aid0001,_250m_16_days_NDVI,aid0001,2011-10-16,76503.0,0.1865,0.9132,"(0.1865,0.9132)",0.5717814,0.1321568,0.0174654,0.6728,0.9132,0.5858,0.1896,0.4795
MOD13Q1_006__250m_16_days_NDVI_doy2011305_aid0001,_250m_16_days_NDVI,aid0001,2011-11-01,76426.0,0.0098,0.99,"(0.0098,0.99)",0.5653921,0.1661286,0.0275987,0.7005,0.99,0.5739,0.0452,0.4378
MOD13Q1_006__250m_16_days_NDVI_doy2011321_aid0001,_250m_16_days_NDVI,aid0001,2011-11-17,75173.0,0.0038,0.9992,"(0.0038,0.9992)",0.5361624,0.2061065,0.0424799,0.7019,0.9992,0.5412,0.0038,0.3915
MOD13Q1_006__250m_16_days_NDVI_doy2011337_aid0001,_250m_16_days_NDVI,aid0001,2011-12-03,76389.0,0.019,0.9994,"(0.019,0.9994)",0.6285796,0.152754,0.0233338,0.7603,0.9994,0.6359,0.1351,0.5102
MOD13Q1_006__250m_16_days_NDVI_doy2011353_aid0001,_250m_16_days_NDVI,aid0001,2011-12-19,76502.0,0.0693,0.9995,"(0.0693,0.9995)",0.632118,0.1416804,0.0200733,0.7534,0.9995,0.6388,0.1687,0.5195
MOD13Q1_006__250m_16_days_NDVI_doy2012001_aid0001,_250m_16_days_NDVI,aid0001,2012-01-01,76338.0,0.0097,0.9993,"(0.0097,0.9993)",0.6055521,0.1503913,0.0226176,0.7332,0.9993,0.6077,0.1357,0.4942
MOD13Q1_006__250m_16_days_NDVI_doy2012017_aid0001,_250m_16_days_NDVI,aid0001,2012-01-17,75927.0,-0.031,0.999,"(-0.031,0.999)",0.561481,0.1783154,0.0317964,0.6963,0.999,0.5722,0.0759,0.4481
MOD13Q1_006__250m_16_days_NDVI_doy2012033_aid0001,_250m_16_days_NDVI,aid0001,2012-02-02,75737.0,-0.0007,0.9991,"(-0.0007,0.9991)",0.5552321,0.1862882,0.0347033,0.6956,0.9991,0.57,0.0729,0.4465
MOD13Q1_006__250m_16_days_NDVI_doy2012049_aid0001,_250m_16_days_NDVI,aid0001,2012-02-18,75112.0,-0.0158,0.9989,"(-0.0158,0.9989)",0.4527196,0.2390443,0.0571422,0.6465,0.9989,0.46275,-0.0158,0.2455
MOD13Q1_006__250m_16_days_NDVI_doy2012065_aid0001,_250m_16_days_NDVI,aid0001,2012-03-05,75159.0,-0.0702,0.9994,"(-0.0702,0.9994)",0.4906457,0.2142888,0.0459197,0.6508,0.9994,0.4962,-0.0702,0.3312
MOD13Q1_006__250m_16_days_NDVI_doy2012081_aid0001,_250m_16_days_NDVI,aid0001,2012-03-21,76412.0,0.007,0.996,"(0.007,0.996)",0.6275127,0.1469742,0.0216014,0.7555,0.996,0.6306,0.1615,0.5178
MOD13Q1_006__250m_16_days_NDVI_doy2012097_aid0001,_250m_16_days_NDVI,aid0001,2012-04-06,75810.0,0.0303,0.9994,"(0.0303,0.9994)",0.5958877,0.1816697,0.0330039,0.7437,0.9994,0.6082,0.085,0.4802
MOD13Q1_006__250m_16_days_NDVI_doy2012113_aid0001,_250m_16_days_NDVI,aid0001,2012-04-22,76400.0,-0.0248,0.9979,"(-0.0248,0.9979)",0.6259815,0.1475164,0.0217611,0.7567,0.9979,0.6315,0.1401,0.51
MOD13Q1_006__250m_16_days_NDVI_doy2012129_aid0001,_250m_16_days_NDVI,aid0001,2012-05-08,76480.0,0.0308,0.9897,"(0.0308,0.9897)",0.6255515,0.1377076,0.0189634,0.7488,0.9897,0.6255,0.1626,0.514
MOD13Q1_006__250m_16_days_NDVI_doy2012145_aid0001,_250m_16_days_NDVI,aid0001,2012-05-24,76503.0,0.1816,0.9435,"(0.1816,0.9435)",0.6139165,0.1388961,0.0192921,0.7363,0.9435,0.6156,0.1816,0.5006
MOD13Q1_006__250m_16_days_NDVI_doy2012161_aid0001,_250m_16_days_NDVI,aid0001,2012-06-09,76503.0,0.1797,0.8581,"(0.1797,0.8581)",0.5874903,0.1365802,0.0186541,0.7045,0.8581,0.5885,0.1797,0.4767
MOD13Q1_006__250m_16_days_NDVI_doy2012177_aid0001,_250m_16_days_NDVI,aid0001,2012-06-25,76503.0,0.0939,0.8745,"(0.0939,0.8745)",0.5639367,0.138616,0.0192144,0.6766,0.8745,0.5643,0.1589,0.4559
MOD13Q1_006__250m_16_days_NDVI_doy2012193_aid0001,_250m_16_days_NDVI,aid0001,2012-07-11,76503.0,0.1086,0.8753,"(0.1086,0.8753)",0.5387995,0.1385685,0.0192012,0.6459,0.8753,0.5385,0.1556,0.4345
MOD13Q1_006__250m_16_days_NDVI_doy2012209_aid0001,_250m_16_days_NDVI,aid0001,2012-07-27,76503.0,0.1562,0.8718,"(0.1562,0.8718)",0.5021147,0.1307782,0.0171029,0.5963,0.8718,0.4972,0.1562,0.4045
MOD13Q1_006__250m_16_days_NDVI_doy2012225_aid0001,_250m_16_days_NDVI,aid0001,2012-08-12,76503.0,0.1443,0.8744,"(0.1443,0.8744)",0.4767197,0.1322212,0.0174824,0.5662,0.8445,0.4714,0.1443,0.3804
MOD13Q1_006__250m_16_days_NDVI_doy2012241_aid0001,_250m_16_days_NDVI,aid0001,2012-08-28,76501.0,0.1401,0.9125,"(0.1401,0.9125)",0.477163,0.1288121,0.0165926,0.5639,0.8273,0.4788,0.1401,0.3883
MOD13Q1_006__250m_16_days_NDVI_doy2012257_aid0001,_250m_16_days_NDVI,aid0001,2012-09-13,76503.0,0.1189,0.8496,"(0.1189,0.8496)",0.4861133,0.1373194,0.0188566,0.581,0.8496,0.4931,0.1274,0.3971
MOD13Q1_006__250m_16_days_NDVI_doy2012273_aid0001,_250m_16_days_NDVI,aid0001,2012-09-29,76503.0,0.1326,0.9638,"(0.1326,0.9638)",0.4776102,0.1282178,0.0164398,0.5661,0.8241,0.4868,0.1394,0.3936
MOD13Q1_006__250m_16_days_NDVI_doy2012289_aid0001,_250m_16_days_NDVI,aid0001,2012-10-15,76493.0,0.1442,0.9797,"(0.1442,0.9797)",0.5287924,0.1458392,0.0212691,0.6406,0.9062,0.5428,0.1442,0.4225
MOD13Q1_006__250m_16_days_NDVI_doy2012305_aid0001,_250m_16_days_NDVI,aid0001,2012-10-31,75410.0,-0.028,0.9994,"(-0.028,0.9994)",0.4536243,0.2212539,0.0489533,0.627,0.9994,0.4386,-0.028,0.2881
MOD13Q1_006__250m_16_days_NDVI_doy2012321_aid0001,_250m_16_days_NDVI,aid0001,2012-11-16,76021.0,0.0144,0.9992,"(0.0144,0.9992)",0.5996438,0.1777954,0.0316112,0.7445,0.9992,0.6177,0.0869,0.4813
MOD13Q1_006__250m_16_days_NDVI_doy2012337_aid0001,_250m_16_days_NDVI,aid0001,2012-12-02,75834.0,-0.003,0.9978,"(-0.003,0.9978)",0.5598229,0.2077238,0.0431492,0.7305,0.9978,0.5822,-0.003,0.4205
MOD13Q1_006__250m_16_days_NDVI_doy2012353_aid0001,_250m_16_days_NDVI,aid0001,2012-12-18,76503.0,0.0707,0.9961,"(0.0707,0.9961)",0.6693617,0.1294396,0.0167546,0.7801,0.9961,0.6838,0.2646,0.5739
MOD13Q1_006__250m_16_days_NDVI_doy2013001_aid0001,_250m_16_days_NDVI,aid0001,2013-01-01,76416.0,0.0323,0.9889,"(0.0323,0.9889)",0.690962,0.1257538,0.015814,0.7918,0.9889,0.7008,0.3359,0.6093
MOD13Q1_006__250m_16_days_NDVI_doy2013017_aid0001,_250m_16_days_NDVI,aid0001,2013-01-17,76078.0,-0.0357,0.9993,"(-0.0357,0.9993)",0.4011161,0.1919359,0.0368394,0.5276,0.9405,0.3742,-0.0357,0.2523
MOD13Q1_006__250m_16_days_NDVI_doy2013033_aid0001,_250m_16_days_NDVI,aid0001,2013-02-02,75702.0,-0.0306,0.9995,"(-0.0306,0.9995)",0.5484546,0.19614,0.0384709,0.689075,0.9995,0.5656,0.0453,0.4315
MOD13Q1_006__250m_16_days_NDVI_doy2013049_aid0001,_250m_16_days_NDVI,aid0001,2013-02-18,76467.0,0.0267,0.9912,"(0.0267,0.9912)",0.6513614,0.1326254,0.0175895,0.7675,0.9912,0.6531,0.209,0.5439
MOD13Q1_006__250m_16_days_NDVI_doy2013065_aid0001,_250m_16_days_NDVI,aid0001,2013-03-06,74754.0,0.0011,0.9991,"(0.0011,0.9991)",0.4722259,0.2256959,0.0509386,0.6385,0.9991,0.47,0.0011,0.297825
MOD13Q1_006__250m_16_days_NDVI_doy2013081_aid0001,_250m_16_days_NDVI,aid0001,2013-03-22,75668.0,0.0153,0.9994,"(0.0153,0.9994)",0.5815956,0.1848831,0.0341818,0.7205,0.9994,0.5902,0.1243,0.482
MOD13Q1_006__250m_16_days_NDVI_doy2013097_aid0001,_250m_16_days_NDVI,aid0001,2013-04-07,75284.0,-0.0039,0.9993,"(-0.0039,0.9993)",0.5303764,0.2297402,0.0527806,0.7225,0.9993,0.5624,-0.0039,0.3558
MOD13Q1_006__250m_16_days_NDVI_doy2013113_aid0001,_250m_16_days_NDVI,aid0001,2013-04-23,75489.0,0.0028,0.9993,"(0.0028,0.9993)",0.6034447,0.1914752,0.0366628,0.7609,0.9993,0.6236,0.0815,0.4891
MOD13Q1_006__250m_16_days_NDVI_doy2013129_aid0001,_250m_16_days_NDVI,aid0001,2013-05-09,76503.0,0.0058,0.9718,"(0.0058,0.9718)",0.6449099,0.1322244,0.0174833,0.7643,0.9718,0.647,0.1959,0.5351
MOD13Q1_006__250m_16_days_NDVI_doy2013145_aid0001,_250m_16_days_NDVI,aid0001,2013-05-25,76469.0,0.0259,0.997,"(0.0259,0.997)",0.642622,0.125954,0.0158644,0.7514,0.997,0.6439,0.2331,0.544
MOD13Q1_006__250m_16_days_NDVI_doy2013161_aid0001,_250m_16_days_NDVI,aid0001,2013-06-10,76503.0,0.1794,0.9043,"(0.1794,0.9043)",0.6252013,0.1333322,0.0177775,0.7431,0.9043,0.6256,0.1794,0.51425
MOD13Q1_006__250m_16_days_NDVI_doy2013177_aid0001,_250m_16_days_NDVI,aid0001,2013-06-26,76503.0,0.1496,0.8907,"(0.1496,0.8907)",0.6009682,0.1351123,0.0182553,0.7156,0.8907,0.6012,0.1573,0.4915
MOD13Q1_006__250m_16_days_NDVI_doy2013193_aid0001,_250m_16_days_NDVI,aid0001,2013-07-12,76503.0,0.163,0.8775,"(0.163,0.8775)",0.5659889,0.1396665,0.0195067,0.6787,0.8775,0.5654,0.163,0.4562
MOD13Q1_006__250m_16_days_NDVI_doy2013209_aid0001,_250m_16_days_NDVI,aid0001,2013-07-28,76499.0,0.1131,0.9137,"(0.1131,0.9137)",0.5222905,0.1375739,0.0189266,0.6237,0.9137,0.5197,0.125,0.42135
MOD13Q1_006__250m_16_days_NDVI_doy2013225_aid0001,_250m_16_days_NDVI,aid0001,2013-08-13,76503.0,0.1148,0.8861,"(0.1148,0.8861)",0.4949747,0.1352346,0.0182884,0.5891,0.8734,0.4915,0.1148,0.3986
MOD13Q1_006__250m_16_days_NDVI_doy2013241_aid0001,_250m_16_days_NDVI,aid0001,2013-08-29,76503.0,0.1359,0.8551,"(0.1359,0.8551)",0.4895546,0.1245314,0.0155081,0.5755,0.8331,0.4891,0.1482,0.4033
MOD13Q1_006__250m_16_days_NDVI_doy2013257_aid0001,_250m_16_days_NDVI,aid0001,2013-09-14,76497.0,0.0355,0.9002,"(0.0355,0.9002)",0.4840786,0.1384069,0.0191565,0.5793,0.8649,0.4831,0.1049,0.3883
MOD13Q1_006__250m_16_days_NDVI_doy2013273_aid0001,_250m_16_days_NDVI,aid0001,2013-09-30,76499.0,0.1441,0.9748,"(0.1441,0.9748)",0.4974783,0.1504123,0.0226239,0.6094,0.9435,0.5009,0.1441,0.3829
MOD13Q1_006__250m_16_days_NDVI_doy2013289_aid0001,_250m_16_days_NDVI,aid0001,2013-10-16,76162.0,-0.0195,0.9972,"(-0.0195,0.9972)",0.4363134,0.1734923,0.0300996,0.5617,0.9434,0.4341,-0.0195,0.3072
MOD13Q1_006__250m_16_days_NDVI_doy2013305_aid0001,_250m_16_days_NDVI,aid0001,2013-11-01,75054.0,0.0054,0.9992,"(0.0054,0.9992)",0.4644766,0.2129026,0.0453275,0.6247,0.9992,0.455,0.0054,0.3035
MOD13Q1_006__250m_16_days_NDVI_doy2013321_aid0001,_250m_16_days_NDVI,aid0001,2013-11-17,76379.0,0.017,0.998,"(0.017,0.998)",0.5983797,0.1623702,0.0263641,0.7332,0.998,0.6075,0.0802,0.47145
MOD13Q1_006__250m_16_days_NDVI_doy2013337_aid0001,_250m_16_days_NDVI,aid0001,2013-12-03,75821.0,0.0131,0.9994,"(0.0131,0.9994)",0.5958474,0.175504,0.0308017,0.7364,0.9994,0.6026,0.0837,0.4753
MOD13Q1_006__250m_16_days_NDVI_doy2013353_aid0001,_250m_16_days_NDVI,aid0001,2013-12-19,76502.0,0.0129,0.9994,"(0.0129,0.9994)",0.6496667,0.151812,0.0230469,0.7788,0.9994,0.66,0.1806,0.5395
MOD13Q1_006__250m_16_days_NDVI_doy2014001_aid0001,_250m_16_days_NDVI,aid0001,2014-01-01,76195.0,0.0313,0.9994,"(0.0313,0.9994)",0.6596816,0.1518892,0.0230703,0.786,0.9994,0.6731,0.2073,0.5544
MOD13Q1_006__250m_16_days_NDVI_doy2014017_aid0001,_250m_16_days_NDVI,aid0001,2014-01-17,76471.0,0.0053,0.9727,"(0.0053,0.9727)",0.6490813,0.1381424,0.0190833,0.771,0.9727,0.6562,0.1905,0.5384
MOD13Q1_006__250m_16_days_NDVI_doy2014033_aid0001,_250m_16_days_NDVI,aid0001,2014-02-02,74640.0,-0.0005,0.9993,"(-0.0005,0.9993)",0.3879947,0.2291004,0.052487,0.5527,0.9993,0.3557,-0.0005,0.1942
MOD13Q1_006__250m_16_days_NDVI_doy2014049_aid0001,_250m_16_days_NDVI,aid0001,2014-02-18,76231.0,0.0328,0.9975,"(0.0328,0.9975)",0.6283729,0.1686295,0.0284359,0.7726,0.9975,0.6372,0.1281,0.5148
MOD13Q1_006__250m_16_days_NDVI_doy2014065_aid0001,_250m_16_days_NDVI,aid0001,2014-03-06,76251.0,0.0211,0.9995,"(0.0211,0.9995)",0.5933427,0.1698531,0.0288501,0.7207,0.9995,0.6061,0.1851,0.5064
